Timestamp,PV,SP,OUTPUT
2026-06-22T17:26:58.105126,-3.3,100.0,95.0
2026-06-22T17:27:00.090954,-3.3,100.0,95.0
2026-06-22T17:27:02.092560,-3.3,100.0,95.0
2026-06-22T17:27:04.078375,-3.3,100.0,95.0
2026-06-22T17:27:06.096060,-3.3,100.0,95.0
2026-06-22T17:27:08.098353,-3.3,100.0,95.0
2026-06-22T17:27:10.115767,-3.3,100.0,95.0
2026-06-22T17:27:12.117602,-3.3,100.0,95.0
2026-06-22T17:27:14.103427,-3.3,100.0,95.0
2026-06-22T17:27:16.137328,-3.3,100.0,95.0
2026-06-22T17:27:18.091014,-3.3,100.0,95.0
2026-06-22T17:27:20.124906,-3.3,100.0,95.0
2026-06-22T17:27:22.110616,-3.3,100.0,95.0
2026-06-22T17:27:24.112785,-3.3,100.0,95.0
2026-06-22T17:27:26.098012,-3.3,100.0,95.0
2026-06-22T17:27:28.115844,-3.3,100.0,95.0
2026-06-22T17:27:30.117535,-3.3,100.0,95.0
2026-06-22T17:27:32.135336,-3.3,100.0,95.0
2026-06-22T17:27:34.137497,-3.3,100.0,95.0
2026-06-22T17:27:36.122814,-3.3,100.0,95.0
2026-06-22T17:27:38.156600,-3.3,100.0,95.0
2026-06-22T17:27:40.110335,-3.3,100.0,95.0
2026-06-22T17:27:42.144168,-3.3,100.0,95.0
2026-06-22T17:27:44.129887,-3.3,100.0,95.0
2026-06-22T17:27:46.115866,-3.3,100.0,95.0
2026-06-22T17:27:48.117553,-3.3,100.0,95.0
2026-06-22T17:27:50.135285,-3.3,100.0,95.0
2026-06-22T17:27:52.137217,-3.3,100.0,95.0
2026-06-22T17:27:54.123093,-3.3,100.0,95.0
2026-06-22T17:27:56.156765,-3.3,100.0,95.0
2026-06-22T17:27:58.142539,-3.3,100.0,95.0
2026-06-22T17:28:00.144373,-3.3,100.0,95.0
2026-06-22T17:28:02.130110,-3.3,100.0,95.0
2026-06-22T17:28:04.147808,-3.3,100.0,95.0
2026-06-22T17:28:06.149827,-3.3,100.0,95.0
2026-06-22T17:28:08.135191,-3.3,100.0,95.0
2026-06-22T17:28:10.169047,-3.3,100.0,95.0
2026-06-22T17:28:12.186707,-3.3,100.0,95.0
2026-06-22T17:28:14.156421,-3.3,100.0,95.0
2026-06-22T17:28:16.174398,-3.3,100.0,95.0
2026-06-22T17:28:18.175980,-3.3,100.0,95.0
2026-06-22T17:28:20.161724,-3.3,100.0,95.0
2026-06-22T17:28:22.195587,-3.3,100.0,95.0
2026-06-22T17:28:24.181327,-3.3,100.0,95.0
2026-06-22T17:28:26.183434,-3.3,100.0,95.0
2026-06-22T17:28:28.168983,-3.3,100.0,95.0
2026-06-22T17:28:30.186841,-3.3,100.0,95.0
2026-06-22T17:28:32.156549,-3.3,100.0,95.0
2026-06-22T17:28:34.174383,-3.3,100.0,95.0
2026-06-22T17:28:36.176283,-3.3,100.0,95.0
2026-06-22T17:28:38.162116,-3.3,100.0,95.0
2026-06-22T17:28:40.195947,-3.3,100.0,95.0
2026-06-22T17:28:42.182040,-3.3,100.0,95.0
2026-06-22T17:28:44.185775,-3.3,100.0,95.0
2026-06-22T17:28:46.169426,-3.3,100.0,95.0
2026-06-22T17:28:48.155111,-3.3,100.0,95.0
2026-06-22T17:28:50.156922,-3.3,100.0,95.0
2026-06-22T17:28:52.174838,-3.3,100.0,95.0
2026-06-22T17:28:54.176829,-3.3,100.0,95.0
2026-06-22T17:28:56.162664,-3.3,100.0,95.0
2026-06-22T17:28:58.196604,-3.3,100.0,95.0
2026-06-22T17:29:00.182496,-3.3,100.0,95.0
2026-06-22T17:29:02.183976,-3.3,100.0,95.0
2026-06-22T17:29:04.169799,-3.3,100.0,95.0
2026-06-22T17:29:06.155685,-3.3,100.0,95.0
2026-06-22T17:29:08.157503,-3.3,100.0,95.0
2026-06-22T17:29:10.175184,-3.3,100.0,95.0
2026-06-22T17:29:12.176999,-3.3,100.0,95.0
2026-06-22T17:29:14.162820,-3.3,100.0,95.0
2026-06-22T17:29:16.196633,-3.3,100.0,95.0
2026-06-22T17:29:18.182371,-3.3,100.0,95.0
2026-06-22T17:29:20.184178,-3.3,100.0,95.0
2026-06-22T17:29:22.169998,-3.3,100.0,95.0
2026-06-22T17:29:24.155969,-3.3,100.0,95.0
2026-06-22T17:29:26.158858,-3.3,100.0,95.0
2026-06-22T17:29:28.175437,-3.3,100.0,95.0
2026-06-22T17:29:30.177209,-3.3,100.0,95.0
2026-06-22T17:29:32.163212,-3.3,100.0,95.0
2026-06-22T17:29:34.196806,-3.3,100.0,95.0
2026-06-22T17:29:36.182538,-3.3,100.0,95.0
2026-06-22T17:29:38.184303,-3.3,100.0,95.0
2026-06-22T17:29:40.170261,-3.3,100.0,95.0
2026-06-22T17:29:42.187764,-3.3,100.0,95.0
2026-06-22T17:29:44.157701,-3.3,100.0,95.0
2026-06-22T17:29:46.175562,-3.3,100.0,95.0
2026-06-22T17:29:48.177456,-3.3,100.0,95.0
2026-06-22T17:29:50.163088,-3.3,100.0,95.0
2026-06-22T17:29:52.196993,-3.3,100.0,95.0
2026-06-22T17:29:54.183403,-3.3,100.0,95.0
2026-06-22T17:29:56.168628,-3.3,100.0,95.0
2026-06-22T17:29:58.171205,-3.3,100.0,95.0
2026-06-22T17:30:00.172938,-3.3,100.0,95.0
2026-06-22T17:30:02.158551,-3.3,100.0,95.0
2026-06-22T17:30:04.176748,-3.3,100.0,95.0
2026-06-22T17:30:06.178093,-3.3,100.0,95.0
2026-06-22T17:30:08.163899,-3.3,100.0,95.0
2026-06-22T17:30:10.197684,-3.3,100.0,95.0
2026-06-22T17:30:12.183592,-3.3,100.0,95.0
2026-06-22T17:30:14.185470,-3.3,100.0,95.0
2026-06-22T17:30:16.171353,-3.3,100.0,95.0
2026-06-22T17:30:18.173163,-3.3,100.0,95.0
2026-06-22T17:30:20.159152,-3.3,100.0,95.0
2026-06-22T17:30:22.176972,-3.3,100.0,95.0
2026-06-22T17:30:24.178798,-3.3,100.0,95.0
2026-06-22T17:30:26.164562,-3.3,100.0,95.0
2026-06-22T17:30:28.166386,-3.3,100.0,95.0
2026-06-22T17:30:30.184194,-3.3,100.0,95.0
2026-06-22T17:30:32.185842,-3.3,100.0,95.0
2026-06-22T17:30:34.171620,-3.3,100.0,95.0
2026-06-22T17:30:36.173469,-3.3,100.0,95.0
2026-06-22T17:30:38.159225,-3.3,100.0,95.0
2026-06-22T17:30:40.225188,-3.3,100.0,95.0
2026-06-22T17:30:42.179001,-3.3,100.0,95.0
2026-06-22T17:30:44.164620,-3.3,100.0,95.0
2026-06-22T17:30:46.166469,-3.3,100.0,95.0
2026-06-22T17:30:48.152429,-3.3,100.0,95.0
2026-06-22T17:30:50.186225,-3.3,100.0,95.0
2026-06-22T17:30:52.171815,-3.3,100.0,95.0
2026-06-22T17:30:54.173888,-3.3,100.0,95.0
2026-06-22T17:30:56.159679,-3.3,100.0,95.0
2026-06-22T17:30:58.177526,-3.3,100.0,95.0
2026-06-22T17:31:00.179631,-3.3,100.0,95.0
2026-06-22T17:31:02.165042,-3.3,100.0,95.0
2026-06-22T17:31:04.167068,-3.3,100.0,95.0
2026-06-22T17:31:06.152496,-3.3,100.0,95.0
2026-06-22T17:31:08.186439,-3.3,100.0,95.0
2026-06-22T17:31:10.172102,-3.3,100.0,95.0
2026-06-22T17:31:12.173949,-3.3,100.0,95.0
2026-06-22T17:31:14.191948,-3.3,100.0,95.0
2026-06-22T17:31:16.177630,-3.3,100.0,95.0
2026-06-22T17:31:18.179527,-3.3,100.0,95.0
2026-06-22T17:38:29.526518,-3.3,100.0,95.0
2026-06-22T17:38:31.529024,-3.3,100.0,95.0
2026-06-22T17:38:33.547668,-3.3,100.0,95.0
2026-06-22T17:38:35.550256,-3.3,100.0,95.0
2026-06-22T17:38:37.568719,-3.3,100.0,95.0
2026-06-22T17:38:39.571302,-3.3,100.0,95.0
2026-06-22T17:38:41.573926,-3.3,100.0,95.0
2026-06-22T17:38:43.560573,-3.3,100.0,95.0
2026-06-22T17:38:45.578861,-3.3,100.0,95.0
2026-06-22T17:38:47.549567,-3.3,100.0,95.0
2026-06-22T17:38:49.583826,-3.3,100.0,95.0
2026-06-22T17:38:51.570361,-3.3,100.0,95.0
2026-06-22T17:38:53.589027,-3.3,70.0,95.0
2026-06-22T17:38:55.591610,-3.3,70.0,95.0
2026-06-22T17:38:57.594044,-3.3,70.0,95.0
2026-06-22T17:38:59.580597,-3.3,70.0,95.0
2026-06-22T17:39:01.615021,-3.3,70.0,95.0
2026-06-22T17:39:03.601673,-3.3,70.0,95.0
2026-06-22T17:39:05.604137,-3.3,70.0,95.0
2026-06-22T17:39:07.590745,-3.3,70.0,95.0
2026-06-22T17:39:09.625194,-3.3,70.0,95.0
2026-06-22T17:39:11.580013,-3.3,70.0,95.0
2026-06-22T17:39:13.598236,-3.3,70.0,95.0
2026-06-22T17:39:15.601065,-3.3,70.0,95.0
2026-06-22T17:39:17.587322,-3.3,70.0,95.0
2026-06-22T17:39:19.590007,-3.3,70.0,95.0
2026-06-22T17:39:21.608392,-3.3,70.0,95.0
2026-06-22T17:39:23.578858,-3.3,70.0,95.0
2026-06-22T17:39:25.597407,-3.3,70.0,95.0
2026-06-22T17:39:27.599966,-3.3,70.0,95.0
2026-06-22T17:39:29.618597,-3.3,70.0,95.0
2026-06-22T17:39:31.621155,-3.3,70.0,95.0
2026-06-22T17:39:33.608493,-3.3,70.0,95.0
2026-06-22T17:39:35.610100,-3.3,70.0,95.0
2026-06-22T17:39:37.596629,-3.3,70.0,95.0
2026-06-22T17:39:39.631345,-3.3,70.0,95.0
2026-06-22T17:39:41.633851,-3.3,70.0,95.0
2026-06-22T17:39:43.620449,-3.3,70.0,95.0
2026-06-22T17:39:45.606895,-3.3,70.0,95.0
2026-06-22T17:39:47.641303,-3.3,70.0,95.0
2026-06-22T17:39:49.627983,-3.3,70.0,95.0
2026-06-22T17:39:51.630959,-3.3,70.0,95.0
2026-06-22T17:39:53.617048,-3.3,70.0,95.0
2026-06-22T17:39:55.619466,-3.3,70.0,95.0
2026-06-22T17:39:57.654074,-3.3,70.0,95.0
2026-06-22T17:39:59.640726,-3.3,70.0,95.0
2026-06-22T17:40:01.659300,-3.3,70.0,95.0
2026-06-22T17:40:03.629645,-3.3,70.0,95.0
2026-06-22T17:40:05.648252,-3.3,70.0,95.0
2026-06-22T17:40:07.618975,-3.3,70.0,95.0
2026-06-22T17:40:09.669161,-3.3,70.0,95.0
2026-06-22T17:40:11.639901,-3.3,70.0,95.0
2026-06-22T17:40:13.626108,-3.3,70.0,95.0
2026-06-22T17:40:15.628781,-3.3,70.0,95.0
2026-06-22T17:40:17.647285,-3.3,70.0,95.0
2026-06-22T17:40:19.649887,-3.3,70.0,95.0
